#Key,Total,Count,Max,Min,Average
PRICING|Run PRICINGAnalytic,29558586,1,29558586,29558586,29558586.00
PRICING|buildMarket(),8349,1,8349,8349,8349.00
PRICING|buildPortfolio(),231165,1,231165,231165,231165.00
