#TradeId,ResultId,ResultType,ResultValue
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-11-09,double,4379.689723
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-11-13,double,4381.543718
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-11-14,double,4382.007339
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-11-15,double,4382.471009
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-11-16,double,4382.934729
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-11-17,double,4383.398497
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-11-20,double,4384.790097
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-11-21,double,4385.254062
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-11-22,double,4385.718076
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-11-24,double,4386.646251
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-11-27,double,4388.038882
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-11-28,double,4388.503191
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-11-29,double,4388.967548
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-11-30,double,4389.431955
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-12-01,double,4389.896411
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-12-04,double,4391.290074
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-12-05,double,4391.754727
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-12-06,double,4392.219428
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-12-07,double,4392.684179
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-12-08,double,4393.148979
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-12-11,double,4394.543675
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-12-12,double,4395.008177
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-12-13,double,4395.472728
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-12-14,double,4395.937328
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-12-15,double,4396.401977
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-12-18,double,4397.796219
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-12-19,double,4398.261065
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-12-20,double,4398.725960
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-12-21,double,4399.190904
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-12-22,double,4399.655897
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-12-26,double,4401.516361
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-12-27,double,4401.981600
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-12-28,double,4402.446888
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2023-12-29,double,4402.912226
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-01-02,double,4404.774067
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-01-03,double,4405.239650
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-01-04,double,4405.705282
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-01-05,double,4406.170964
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-01-08,double,4407.568304
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-01-09,double,4408.034183
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-01-10,double,4408.500904
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-01-11,double,4408.967674
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-01-12,double,4409.434494
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-01-16,double,4411.302267
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-01-17,double,4411.769334
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-01-18,double,4412.236450
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-01-19,double,4412.703616
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-01-22,double,4414.105410
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-01-23,double,4414.572774
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-01-24,double,4415.040187
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-01-25,double,4415.507649
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-01-26,double,4415.975162
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-01-29,double,4417.377995
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-01-30,double,4417.845705
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-01-31,double,4418.313465
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-02-01,double,4418.781274
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-02-02,double,4419.249133
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-02-05,double,4420.653006
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-02-06,double,4421.121063
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-02-07,double,4421.589170
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-02-08,double,4422.057326
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-02-09,double,4422.525531
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-02-12,double,4423.927245
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-02-13,double,4424.394582
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-02-14,double,4424.861968
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-02-15,double,4425.329404
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-02-16,double,4425.796889
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-02-20,double,4427.667322
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-02-21,double,4428.135054
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-02-22,double,4428.602835
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-02-23,double,4429.070666
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-02-26,double,4430.474454
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-02-27,double,4430.942483
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-02-28,double,4431.410561
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-02-29,double,4431.878688
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-03-01,double,4432.346865
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-03-04,double,4433.751691
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-03-05,double,4434.220066
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-03-06,double,4434.688490
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-03-07,double,4435.156964
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-03-08,double,4435.625487
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-03-11,double,4437.031353
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-03-12,double,4437.491822
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-03-13,double,4437.952339
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-03-14,double,4438.412904
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-03-15,double,4438.873516
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-03-18,double,4440.255641
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-03-19,double,4440.716444
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-03-20,double,4441.177296
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-03-21,double,4441.638195
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-03-22,double,4442.099143
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-03-25,double,4443.482271
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-03-26,double,4443.943410
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-03-27,double,4444.404597
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-03-28,double,4444.865831
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-03-29,double,4445.327113
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-04-01,double,4446.711247
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-04-02,double,4447.172721
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-04-03,double,4447.634242
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-04-04,double,4448.095812
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-04-05,double,4448.557429
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-04-08,double,4449.942569
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-04-09,double,4450.404378
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-04-10,double,4450.858787
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-04-11,double,4451.313243
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-04-12,double,4451.767745
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-04-15,double,4453.131530
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-04-16,double,4453.586218
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-04-17,double,4454.040952
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-04-18,double,4454.495733
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-04-19,double,4454.950560
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-04-22,double,4456.315320
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-04-23,double,4456.770333
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-04-24,double,4457.225392
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-04-25,double,4457.680498
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-04-26,double,4458.135650
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-04-29,double,4459.501386
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-04-30,double,4459.956724
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-05-01,double,4460.412109
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-05-02,double,4460.867540
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-05-03,double,4461.323018
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-05-06,double,4462.689730
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-05-07,double,4463.145393
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-05-08,double,4463.601104
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-05-09,double,4464.056860
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-05-10,double,4464.510343
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-05-13,double,4465.871068
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-05-14,double,4466.324735
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-05-15,double,4466.778448
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-05-16,double,4467.232207
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-05-17,double,4467.686013
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-05-20,double,4469.047705
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-05-21,double,4469.501695
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-05-22,double,4469.955731
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-05-23,double,4470.409813
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-05-24,double,4470.863941
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-05-28,double,4472.680915
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-05-29,double,4473.135274
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-05-30,double,4473.589679
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-05-31,double,4474.044130
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-06-03,double,4475.407760
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-06-04,double,4475.862396
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-06-05,double,4476.317078
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-06-06,double,4476.771806
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-06-07,double,4477.226581
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-06-10,double,4478.591181
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-06-11,double,4479.046140
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-06-12,double,4479.486499
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-06-13,double,4479.926901
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-06-14,double,4480.367346
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-06-17,double,4481.688942
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-06-18,double,4482.129560
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-06-20,double,4483.010927
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-06-21,double,4483.451676
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-06-24,double,4484.774181
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-06-25,double,4485.215103
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-06-26,double,4485.656068
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-06-27,double,4486.097077
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-06-28,double,4486.538129
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-07-01,double,4487.861544
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-07-02,double,4488.302770
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-07-03,double,4488.744038
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-07-05,double,4489.626706
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-07-08,double,4490.951033
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-07-09,double,4491.392562
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-07-10,double,4491.827010
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-07-11,double,4492.261500
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-07-12,double,4492.696033
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-07-15,double,4493.999882
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-07-16,double,4494.434582
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-07-17,double,4494.869324
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-07-18,double,4495.304109
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-07-19,double,4495.738935
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-07-22,double,4497.043667
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-07-23,double,4497.478662
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-07-24,double,4497.913699
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-07-25,double,4498.348778
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-07-26,double,4498.783899
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-07-29,double,4500.089515
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-07-30,double,4500.524804
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-07-31,double,4500.960136
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-08-01,double,4501.395509
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-08-02,double,4501.830925
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-08-05,double,4503.137425
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-08-06,double,4503.573009
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-08-07,double,4504.008636
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-08-08,double,4504.444304
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-08-09,double,4504.880015
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-08-12,double,4506.131711
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-08-13,double,4506.549020
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-08-14,double,4506.966368
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-08-15,double,4507.383755
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-08-16,double,4507.801180
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-08-19,double,4509.053688
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-08-20,double,4509.471268
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-08-21,double,4509.888886
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-08-22,double,4510.306543
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-08-23,double,4510.724239
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-08-26,double,4511.977559
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-08-27,double,4512.395410
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-08-28,double,4512.813299
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-08-29,double,4513.231227
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-08-30,double,4513.649194
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-09-03,double,4515.321448
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-09-04,double,4515.739609
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-09-05,double,4516.157808
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-09-06,double,4516.576045
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-09-09,double,4517.830991
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-09-10,double,4518.249384
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-09-11,double,4518.667816
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-09-12,double,4519.086286
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-09-13,double,4519.504795
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-09-16,double,4520.760554
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-09-17,double,4521.179218
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-09-18,double,4521.597921
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-09-19,double,4522.016663
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-09-20,double,4522.435443
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-09-23,double,4523.692017
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-09-24,double,4524.110953
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-09-25,double,4524.529927
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-09-26,double,4524.948940
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-09-27,double,4525.367992
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-09-30,double,4526.625381
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-10-01,double,4527.044588
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-10-02,double,4527.463834
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-10-03,double,4527.883119
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-10-04,double,4528.302443
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-10-07,double,4529.560647
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-10-08,double,4529.980126
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-10-09,double,4530.399644
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-10-10,double,4530.819200
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-10-11,double,4531.238796
4:AsianBasketOption,BlackScholes.Forward_EQ-RIC:.STOXX50E_2024-10-15,double,4532.917567
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-10-16,double,0.131068
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-10-17,double,0.131114
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-10-18,double,0.131157
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-10-19,double,0.131197
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-10-20,double,0.131224
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-10-23,double,0.131542
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-10-24,double,0.131639
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-10-25,double,0.131732
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-10-26,double,0.131821
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-10-27,double,0.131907
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-10-30,double,0.132155
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-10-31,double,0.132233
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-11-01,double,0.132436
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-11-02,double,0.132632
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-11-03,double,0.132823
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-11-06,double,0.133362
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-11-07,double,0.133532
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-11-08,double,0.133698
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-11-09,double,0.133859
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-11-13,double,0.134448
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-11-14,double,0.134584
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-11-15,double,0.134715
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-11-16,double,0.134840
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-11-17,double,0.134962
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-11-20,double,0.135160
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-11-21,double,0.135221
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-11-22,double,0.135279
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-11-24,double,0.135390
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-11-27,double,0.135544
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-11-28,double,0.135593
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-11-29,double,0.135641
4:AsianBasketOption,BlackScholes.Volatility_EQ-RIC:.SPX_2023-11-30,double,0.135687
